X [m], Y [m], Z [m], MagneticFluxDensity X [T], MagneticFluxDensity Y [T], MagneticFluxDensity Z [T]
-0.01, 0.11, 0.003, 1.85238e-05, 0.000449992, 2.75307e-05
-0.0103, 0.11, 0.003, 1.85238e-05, 0.000449992, 2.75307e-05
-0.01015, 0.11, 0.003, 1.85238e-05, 0.000449992, 2.75307e-05
-0.0103, 0.11, 0.003, 1.69663e-05, 0.000449109, 2.72446e-05
-0.0106, 0.11, 0.003, 1.69663e-05, 0.000449109, 2.72446e-05
-0.01045, 0.11, 0.003, 1.69663e-05, 0.000449109, 2.72446e-05
-0.0106, 0.11, 0.003, 1.54089e-05, 0.000448211, 2.69608e-05
-0.0109, 0.11, 0.003, 1.54089e-05, 0.000448211, 2.69608e-05
-0.01075, 0.11, 0.003, 1.54089e-05, 0.000448211, 2.69608e-05
-0.0109, 0.11, 0.003, 1.38516e-05, 0.000447297, 2.66793e-05
-0.0112, 0.11, 0.003, 1.38516e-05, 0.000447297, 2.66793e-05
-0.01105, 0.11, 0.003, 1.38516e-05, 0.000447297, 2.66793e-05
-0.0112, 0.11, 0.003, 1.22942e-05, 0.000446368, 2.64e-05
-0.0115, 0.11, 0.003, 1.22942e-05, 0.000446368, 2.64e-05
-0.01135, 0.11, 0.003, 1.22942e-05, 0.000446368, 2.64e-05
-0.0115, 0.11, 0.003, 1.07369e-05, 0.000445423, 2.61229e-05
-0.0118, 0.11, 0.003, 1.07369e-05, 0.000445423, 2.61229e-05
-0.01165, 0.11, 0.003, 1.07369e-05, 0.000445423, 2.61229e-05
-0.0118, 0.11, 0.003, 9.17964e-06, 0.000444463, 2.5848e-05
-0.0121, 0.11, 0.003, 9.17964e-06, 0.000444463, 2.5848e-05
-0.01195, 0.11, 0.003, 9.17964e-06, 0.000444463, 2.5848e-05
-0.0121, 0.11, 0.003, 7.62239e-06, 0.000443487, 2.55754e-05
-0.0124, 0.11, 0.003, 7.62239e-06, 0.000443487, 2.55754e-05
-0.01225, 0.11, 0.003, 7.62239e-06, 0.000443487, 2.55754e-05
-0.0124, 0.11, 0.003, 6.06518e-06, 0.000442496, 2.5305e-05
-0.0127, 0.11, 0.003, 6.06518e-06, 0.000442496, 2.5305e-05
-0.01255, 0.11, 0.003, 6.06518e-06, 0.000442496, 2.5305e-05
-0.0127, 0.11, 0.003, 4.50801e-06, 0.000441489, 2.50369e-05
-0.013, 0.11, 0.003, 4.50801e-06, 0.000441489, 2.50369e-05
-0.01285, 0.11, 0.003, 4.50801e-06, 0.000441489, 2.50369e-05
-0.013, 0.11, 0.003, 2.95086e-06, 0.000440466, 2.47709e-05
-0.0133, 0.11, 0.003, 2.95086e-06, 0.000440466, 2.47709e-05
-0.01315, 0.11, 0.003, 2.95086e-06, 0.000440466, 2.47709e-05
-0.0133, 0.11, 0.003, 1.39375e-06, 0.000439428, 2.45073e-05
-0.0136, 0.11, 0.003, 1.39375e-06, 0.000439428, 2.45073e-05
-0.01345, 0.11, 0.003, 1.39375e-06, 0.000439428, 2.45073e-05
-0.0136, 0.11, 0.003, -1.63336e-07, 0.000438374, 2.42458e-05
-0.0139, 0.11, 0.003, -1.63336e-07, 0.000438374, 2.42458e-05
-0.01375, 0.11, 0.003, -1.63336e-07, 0.000438374, 2.42458e-05
-0.0139, 0.11, 0.003, -1.72039e-06, 0.000437304, 2.39866e-05
-0.0142, 0.11, 0.003, -1.72039e-06, 0.000437304, 2.39866e-05
-0.01405, 0.11, 0.003, -1.72039e-06, 0.000437304, 2.39866e-05
-0.0142, 0.11, 0.003, -3.2774e-06, 0.000436219, 2.37296e-05
-0.0145, 0.11, 0.003, -3.2774e-06, 0.000436219, 2.37296e-05
-0.01435, 0.11, 0.003, -3.2774e-06, 0.000436219, 2.37296e-05
-0.0145, 0.11, 0.003, -4.83439e-06, 0.000435119, 2.34749e-05
-0.0148, 0.11, 0.003, -4.83439e-06, 0.000435119, 2.34749e-05
-0.01465, 0.11, 0.003, -4.83439e-06, 0.000435119, 2.34749e-05
-0.0148, 0.11, 0.003, -6.39134e-06, 0.000434003, 2.32224e-05
-0.0151, 0.11, 0.003, -6.39134e-06, 0.000434003, 2.32224e-05
-0.01495, 0.11, 0.003, -6.39134e-06, 0.000434003, 2.32224e-05
-0.0151, 0.11, 0.003, -7.94826e-06, 0.000432871, 2.29721e-05
-0.0154, 0.11, 0.003, -7.94826e-06, 0.000432871, 2.29721e-05
-0.01525, 0.11, 0.003, -7.94826e-06, 0.000432871, 2.29721e-05
-0.0154, 0.11, 0.003, -9.50515e-06, 0.000431724, 2.2724e-05
-0.0157, 0.11, 0.003, -9.50515e-06, 0.000431724, 2.2724e-05
-0.01555, 0.11, 0.003, -9.50515e-06, 0.000431724, 2.2724e-05
-0.0157, 0.11, 0.003, -1.1062e-05, 0.000430561, 2.24782e-05
-0.016, 0.11, 0.003, -1.1062e-05, 0.000430561, 2.24782e-05
-0.01585, 0.11, 0.003, -1.1062e-05, 0.000430561, 2.24782e-05
-0.016, 0.11, 0.003, -1.26188e-05, 0.000429382, 2.22346e-05
-0.0163, 0.11, 0.003, -1.26188e-05, 0.000429382, 2.22346e-05
-0.01615, 0.11, 0.003, -1.26188e-05, 0.000429382, 2.22346e-05
-0.0163, 0.11, 0.003, -1.41756e-05, 0.000428188, 2.19933e-05
-0.0166, 0.11, 0.003, -1.41756e-05, 0.000428188, 2.19933e-05
-0.01645, 0.11, 0.003, -1.41756e-05, 0.000428188, 2.19933e-05
-0.0166, 0.11, 0.003, -1.57324e-05, 0.000426979, 2.17542e-05
-0.0169, 0.11, 0.003, -1.57324e-05, 0.000426979, 2.17542e-05
-0.01675, 0.11, 0.003, -1.57324e-05, 0.000426979, 2.17542e-05
-0.0169, 0.11, 0.003, -1.72891e-05, 0.000425754, 2.15173e-05
-0.0172, 0.11, 0.003, -1.72891e-05, 0.000425754, 2.15173e-05
-0.01705, 0.11, 0.003, -1.72891e-05, 0.000425754, 2.15173e-05
-0.0172, 0.11, 0.003, -1.88458e-05, 0.000424513, 2.12827e-05
-0.0175, 0.11, 0.003, -1.88458e-05, 0.000424513, 2.12827e-05
-0.01735, 0.11, 0.003, -1.88458e-05, 0.000424513, 2.12827e-05
-0.0175, 0.11, 0.003, -2.04025e-05, 0.000423256, 2.10503e-05
-0.0178, 0.11, 0.003, -2.04025e-05, 0.000423256, 2.10503e-05
-0.01765, 0.11, 0.003, -2.04025e-05, 0.000423256, 2.10503e-05
-0.0178, 0.11, 0.003, -2.19591e-05, 0.000421985, 2.08201e-05
-0.0181, 0.11, 0.003, -2.19591e-05, 0.000421985, 2.08201e-05
-0.01795, 0.11, 0.003, -2.19591e-05, 0.000421985, 2.08201e-05
-0.0181, 0.11, 0.003, -2.35157e-05, 0.000420697, 2.05922e-05
-0.0184, 0.11, 0.003, -2.35157e-05, 0.000420697, 2.05922e-05
-0.01825, 0.11, 0.003, -2.35157e-05, 0.000420697, 2.05922e-05
-0.0184, 0.11, 0.003, -2.50723e-05, 0.000419394, 2.03665e-05
-0.0187, 0.11, 0.003, -2.50723e-05, 0.000419394, 2.03665e-05
-0.01855, 0.11, 0.003, -2.50723e-05, 0.000419394, 2.03665e-05
-0.0187, 0.11, 0.003, -2.66288e-05, 0.000418075, 2.0143e-05
-0.019, 0.11, 0.003, -2.66288e-05, 0.000418075, 2.0143e-05
-0.01885, 0.11, 0.003, -2.66288e-05, 0.000418075, 2.0143e-05
-0.019, 0.11, 0.003, -2.81853e-05, 0.000416741, 1.99217e-05
-0.0193, 0.11, 0.003, -2.81853e-05, 0.000416741, 1.99217e-05
-0.01915, 0.11, 0.003, -2.81853e-05, 0.000416741, 1.99217e-05
-0.0193, 0.11, 0.003, -2.97418e-05, 0.000415391, 1.97027e-05
-0.0196, 0.11, 0.003, -2.97418e-05, 0.000415391, 1.97027e-05
-0.01945, 0.11, 0.003, -2.97418e-05, 0.000415391, 1.97027e-05
-0.0196, 0.11, 0.003, -3.12982e-05, 0.000414026, 1.9486e-05
-0.0199, 0.11, 0.003, -3.12982e-05, 0.000414026, 1.9486e-05
-0.01975, 0.11, 0.003, -3.12982e-05, 0.000414026, 1.9486e-05
-0.0199, 0.11, 0.003, -3.28546e-05, 0.000412645, 1.92714e-05
-0.0202, 0.11, 0.003, -3.28546e-05, 0.000412645, 1.92714e-05
-0.02005, 0.11, 0.003, -3.28546e-05, 0.000412645, 1.92714e-05
-0.0202, 0.11, 0.003, -3.4411e-05, 0.000411248, 1.90591e-05
-0.0205, 0.11, 0.003, -3.4411e-05, 0.000411248, 1.90591e-05
-0.02035, 0.11, 0.003, -3.4411e-05, 0.000411248, 1.90591e-05
-0.0205, 0.11, 0.003, -3.59673e-05, 0.000409836, 1.88491e-05
-0.0208, 0.11, 0.003, -3.59673e-05, 0.000409836, 1.88491e-05
-0.02065, 0.11, 0.003, -3.59673e-05, 0.000409836, 1.88491e-05
-0.0208, 0.11, 0.003, -3.75236e-05, 0.000408409, 1.86412e-05
-0.0211, 0.11, 0.003, -3.75236e-05, 0.000408409, 1.86412e-05
-0.02095, 0.11, 0.003, -3.75236e-05, 0.000408409, 1.86412e-05
-0.0211, 0.11, 0.003, -3.90799e-05, 0.000406965, 1.84356e-05
-0.0214, 0.11, 0.003, -3.90799e-05, 0.000406965, 1.84356e-05
-0.02125, 0.11, 0.003, -3.90799e-05, 0.000406965, 1.84356e-05
-0.0214, 0.11, 0.003, -4.06362e-05, 0.000405506, 1.82323e-05
-0.0217, 0.11, 0.003, -4.06362e-05, 0.000405506, 1.82323e-05
-0.02155, 0.11, 0.003, -4.06362e-05, 0.000405506, 1.82323e-05
-0.0217, 0.11, 0.003, -4.21924e-05, 0.000404032, 1.80311e-05
-0.022, 0.11, 0.003, -4.21924e-05, 0.000404032, 1.80311e-05
-0.02185, 0.11, 0.003, -4.21924e-05, 0.000404032, 1.80311e-05
-0.022, 0.11, 0.003, -4.37486e-05, 0.000402542, 1.78322e-05
-0.0223, 0.11, 0.003, -4.37486e-05, 0.000402542, 1.78322e-05
-0.02215, 0.11, 0.003, -4.37486e-05, 0.000402542, 1.78322e-05
-0.0223, 0.11, 0.003, -4.53047e-05, 0.000401036, 1.76356e-05
-0.0226, 0.11, 0.003, -4.53047e-05, 0.000401036, 1.76356e-05
-0.02245, 0.11, 0.003, -4.53047e-05, 0.000401036, 1.76356e-05
-0.0226, 0.11, 0.003, -4.68608e-05, 0.000399515, 1.74411e-05
-0.0229, 0.11, 0.003, -4.68608e-05, 0.000399515, 1.74411e-05
-0.02275, 0.11, 0.003, -4.68608e-05, 0.000399515, 1.74411e-05
-0.0229, 0.11, 0.003, -4.84169e-05, 0.000397978, 1.7249e-05
-0.0232, 0.11, 0.003, -4.84169e-05, 0.000397978, 1.7249e-05
-0.02305, 0.11, 0.003, -4.84169e-05, 0.000397978, 1.7249e-05
-0.0232, 0.11, 0.003, -4.9973e-05, 0.000396426, 1.7059e-05
-0.0235, 0.11, 0.003, -4.9973e-05, 0.000396426, 1.7059e-05
-0.02335, 0.11, 0.003, -4.9973e-05, 0.000396426, 1.7059e-05
-0.0235, 0.11, 0.003, -5.1529e-05, 0.000394858, 1.68713e-05
-0.0238, 0.11, 0.003, -5.1529e-05, 0.000394858, 1.68713e-05
-0.02365, 0.11, 0.003, -5.1529e-05, 0.000394858, 1.68713e-05
-0.0238, 0.11, 0.003, -5.3085e-05, 0.000393275, 1.66858e-05
-0.0241, 0.11, 0.003, -5.3085e-05, 0.000393275, 1.66858e-05
-0.02395, 0.11, 0.003, -5.3085e-05, 0.000393275, 1.66858e-05
-0.0241, 0.11, 0.003, -5.46409e-05, 0.000391676, 1.65025e-05
-0.0244, 0.11, 0.003, -5.46409e-05, 0.000391676, 1.65025e-05
-0.02425, 0.11, 0.003, -5.46409e-05, 0.000391676, 1.65025e-05
-0.0244, 0.11, 0.003, -5.61969e-05, 0.000390061, 1.63215e-05
-0.0247, 0.11, 0.003, -5.61969e-05, 0.000390061, 1.63215e-05
-0.02455, 0.11, 0.003, -5.61969e-05, 0.000390061, 1.63215e-05
-0.0247, 0.11, 0.003, -5.77527e-05, 0.000388431, 1.61427e-05
-0.025, 0.11, 0.003, -5.77527e-05, 0.000388431, 1.61427e-05
-0.02485, 0.11, 0.003, -5.77527e-05, 0.000388431, 1.61427e-05
-0.025, 0.11, 0.003, -5.93086e-05, 0.000386785, 1.59661e-05
-0.0253, 0.11, 0.003, -5.93086e-05, 0.000386785, 1.59661e-05
-0.02515, 0.11, 0.003, -5.93086e-05, 0.000386785, 1.59661e-05
-0.0253, 0.11, 0.003, -6.08644e-05, 0.000385124, 1.57918e-05
-0.0256, 0.11, 0.003, -6.08644e-05, 0.000385124, 1.57918e-05
-0.02545, 0.11, 0.003, -6.08644e-05, 0.000385124, 1.57918e-05
-0.0256, 0.11, 0.003, -6.24202e-05, 0.000383447, 1.56197e-05
-0.0259, 0.11, 0.003, -6.24202e-05, 0.000383447, 1.56197e-05
-0.02575, 0.11, 0.003, -6.24202e-05, 0.000383447, 1.56197e-05
-0.0259, 0.11, 0.003, -6.3976e-05, 0.000381754, 1.54499e-05
-0.0262, 0.11, 0.003, -6.3976e-05, 0.000381754, 1.54499e-05
-0.02605, 0.11, 0.003, -6.3976e-05, 0.000381754, 1.54499e-05
-0.0262, 0.11, 0.003, -6.55317e-05, 0.000380046, 1.52823e-05
-0.0265, 0.11, 0.003, -6.55317e-05, 0.000380046, 1.52823e-05
-0.02635, 0.11, 0.003, -6.55317e-05, 0.000380046, 1.52823e-05
-0.0265, 0.11, 0.003, -6.70874e-05, 0.000378322, 1.51169e-05
-0.0268, 0.11, 0.003, -6.70874e-05, 0.000378322, 1.51169e-05
-0.02665, 0.11, 0.003, -6.70874e-05, 0.000378322, 1.51169e-05
-0.0268, 0.11, 0.003, -6.86431e-05, 0.000376583, 1.49537e-05
-0.0271, 0.11, 0.003, -6.86431e-05, 0.000376583, 1.49537e-05
-0.02695, 0.11, 0.003, -6.86431e-05, 0.000376583, 1.49537e-05
-0.0271, 0.11, 0.003, -7.01987e-05, 0.000374828, 1.47928e-05
-0.0274, 0.11, 0.003, -7.01987e-05, 0.000374828, 1.47928e-05
-0.02725, 0.11, 0.003, -7.01987e-05, 0.000374828, 1.47928e-05
-0.0274, 0.11, 0.003, -7.17543e-05, 0.000373058, 1.46341e-05
-0.0277, 0.11, 0.003, -7.17543e-05, 0.000373058, 1.46341e-05
-0.02755, 0.11, 0.003, -7.17543e-05, 0.000373058, 1.46341e-05
-0.0277, 0.11, 0.003, -7.33099e-05, 0.000371272, 1.44777e-05
-0.028, 0.11, 0.003, -7.33099e-05, 0.000371272, 1.44777e-05
-0.02785, 0.11, 0.003, -7.33099e-05, 0.000371272, 1.44777e-05
-0.028, 0.11, 0.003, -7.48654e-05, 0.00036947, 1.43234e-05
-0.0283, 0.11, 0.003, -7.48654e-05, 0.00036947, 1.43234e-05
-0.02815, 0.11, 0.003, -7.48654e-05, 0.00036947, 1.43234e-05
-0.0283, 0.11, 0.003, -7.64209e-05, 0.000367653, 1.41715e-05
-0.0286, 0.11, 0.003, -7.64209e-05, 0.000367653, 1.41715e-05
-0.02845, 0.11, 0.003, -7.64209e-05, 0.000367653, 1.41715e-05
-0.0286, 0.11, 0.003, -7.79764e-05, 0.00036582, 1.40217e-05
-0.0289, 0.11, 0.003, -7.79764e-05, 0.00036582, 1.40217e-05
-0.02875, 0.11, 0.003, -7.79764e-05, 0.00036582, 1.40217e-05
-0.0289, 0.11, 0.003, -7.95318e-05, 0.000363972, 1.38742e-05
-0.0292, 0.11, 0.003, -7.95318e-05, 0.000363972, 1.38742e-05
-0.02905, 0.11, 0.003, -7.95318e-05, 0.000363972, 1.38742e-05
-0.0292, 0.11, 0.003, -8.10872e-05, 0.000362108, 1.37289e-05
-0.0295, 0.11, 0.003, -8.10872e-05, 0.000362108, 1.37289e-05
-0.02935, 0.11, 0.003, -8.10872e-05, 0.000362108, 1.37289e-05
-0.0295, 0.11, 0.003, -8.26426e-05, 0.000360229, 1.35859e-05
-0.0298, 0.11, 0.003, -8.26426e-05, 0.000360229, 1.35859e-05
-0.02965, 0.11, 0.003, -8.26426e-05, 0.000360229, 1.35859e-05
-0.0298, 0.11, 0.003, -8.4198e-05, 0.000358334, 1.34451e-05
-0.0301, 0.11, 0.003, -8.4198e-05, 0.000358334, 1.34451e-05
-0.02995, 0.11, 0.003, -8.4198e-05, 0.000358334, 1.34451e-05
-0.0301, 0.11, 0.003, -8.57533e-05, 0.000356423, 1.33065e-05
-0.0304, 0.11, 0.003, -8.57533e-05, 0.000356423, 1.33065e-05
-0.03025, 0.11, 0.003, -8.57533e-05, 0.000356423, 1.33065e-05
-0.0304, 0.11, 0.003, -8.73086e-05, 0.000354497, 1.31701e-05
-0.0307, 0.11, 0.003, -8.73086e-05, 0.000354497, 1.31701e-05
-0.03055, 0.11, 0.003, -8.73086e-05, 0.000354497, 1.31701e-05
-0.0307, 0.11, 0.003, -8.88638e-05, 0.000352555, 1.3036e-05
-0.031, 0.11, 0.003, -8.88638e-05, 0.000352555, 1.3036e-05
-0.03085, 0.11, 0.003, -8.88638e-05, 0.000352555, 1.3036e-05
-0.031, 0.11, 0.003, -9.0419e-05, 0.000350598, 1.29041e-05
-0.0313, 0.11, 0.003, -9.0419e-05, 0.000350598, 1.29041e-05
-0.03115, 0.11, 0.003, -9.0419e-05, 0.000350598, 1.29041e-05
-0.0313, 0.11, 0.003, -9.19742e-05, 0.000348625, 1.27745e-05
-0.0316, 0.11, 0.003, -9.19742e-05, 0.000348625, 1.27745e-05
-0.03145, 0.11, 0.003, -9.19742e-05, 0.000348625, 1.27745e-05
-0.0316, 0.11, 0.003, -9.35294e-05, 0.000346636, 1.26471e-05
-0.0319, 0.11, 0.003, -9.35294e-05, 0.000346636, 1.26471e-05
-0.03175, 0.11, 0.003, -9.35294e-05, 0.000346636, 1.26471e-05
-0.0319, 0.11, 0.003, -9.50845e-05, 0.000344632, 1.25219e-05
-0.0322, 0.11, 0.003, -9.50845e-05, 0.000344632, 1.25219e-05
-0.03205, 0.11, 0.003, -9.50845e-05, 0.000344632, 1.25219e-05
-0.0322, 0.11, 0.003, -9.66396e-05, 0.000342613, 1.2399e-05
-0.0325, 0.11, 0.003, -9.66396e-05, 0.000342613, 1.2399e-05
-0.03235, 0.11, 0.003, -9.66396e-05, 0.000342613, 1.2399e-05
-0.0325, 0.11, 0.003, -9.81946e-05, 0.000340577, 1.22783e-05
-0.0328, 0.11, 0.003, -9.81946e-05, 0.000340577, 1.22783e-05
-0.03265, 0.11, 0.003, -9.81946e-05, 0.000340577, 1.22783e-05
-0.0328, 0.11, 0.003, -9.97496e-05, 0.000338527, 1.21598e-05
-0.0331, 0.11, 0.003, -9.97496e-05, 0.000338527, 1.21598e-05
-0.03295, 0.11, 0.003, -9.97496e-05, 0.000338527, 1.21598e-05
-0.0331, 0.11, 0.003, -0.000101305, 0.00033646, 1.20436e-05
-0.0334, 0.11, 0.003, -0.000101305, 0.00033646, 1.20436e-05
-0.03325, 0.11, 0.003, -0.000101305, 0.00033646, 1.20436e-05
-0.0334, 0.11, 0.003, -0.00010286, 0.000334378, 1.19296e-05
-0.0337, 0.11, 0.003, -0.00010286, 0.000334378, 1.19296e-05
-0.03355, 0.11, 0.003, -0.00010286, 0.000334378, 1.19296e-05
-0.0337, 0.11, 0.003, -0.000104415, 0.000332281, 1.18178e-05
-0.034, 0.11, 0.003, -0.000104415, 0.000332281, 1.18178e-05
-0.03385, 0.11, 0.003, -0.000104415, 0.000332281, 1.18178e-05
-0.034, 0.11, 0.003, -0.000105969, 0.000330168, 1.17082e-05
-0.0343, 0.11, 0.003, -0.000105969, 0.000330168, 1.17082e-05
-0.03415, 0.11, 0.003, -0.000105969, 0.000330168, 1.17082e-05
-0.0343, 0.11, 0.003, -0.000107524, 0.000328039, 1.16009e-05
-0.0346, 0.11, 0.003, -0.000107524, 0.000328039, 1.16009e-05
-0.03445, 0.11, 0.003, -0.000107524, 0.000328039, 1.16009e-05
-0.0346, 0.11, 0.003, -0.000109079, 0.000325895, 1.14959e-05
-0.0349, 0.11, 0.003, -0.000109079, 0.000325895, 1.14959e-05
-0.03475, 0.11, 0.003, -0.000109079, 0.000325895, 1.14959e-05
-0.0349, 0.11, 0.003, -0.000110634, 0.000323735, 1.1393e-05
-0.0352, 0.11, 0.003, -0.000110634, 0.000323735, 1.1393e-05
-0.03505, 0.11, 0.003, -0.000110634, 0.000323735, 1.1393e-05
-0.0352, 0.11, 0.003, -0.000112189, 0.000321559, 1.12924e-05
-0.0355, 0.11, 0.003, -0.000112189, 0.000321559, 1.12924e-05
-0.03535, 0.11, 0.003, -0.000112189, 0.000321559, 1.12924e-05
-0.0355, 0.11, 0.003, -0.000113743, 0.000319368, 1.11941e-05
-0.0358, 0.11, 0.003, -0.000113743, 0.000319368, 1.11941e-05
-0.03565, 0.11, 0.003, -0.000113743, 0.000319368, 1.11941e-05
-0.0358, 0.11, 0.003, -0.000115298, 0.000317162, 1.10979e-05
-0.0361, 0.11, 0.003, -0.000115298, 0.000317162, 1.10979e-05
-0.03595, 0.11, 0.003, -0.000115298, 0.000317162, 1.10979e-05
-0.0361, 0.11, 0.003, -0.000116853, 0.000314939, 1.1004e-05
-0.0364, 0.11, 0.003, -0.000116853, 0.000314939, 1.1004e-05
-0.03625, 0.11, 0.003, -0.000116853, 0.000314939, 1.1004e-05
-0.0364, 0.11, 0.003, -0.000118407, 0.000312702, 1.09124e-05
-0.0367, 0.11, 0.003, -0.000118407, 0.000312702, 1.09124e-05
-0.03655, 0.11, 0.003, -0.000118407, 0.000312702, 1.09124e-05
-0.0367, 0.11, 0.003, -0.000119962, 0.000310448, 1.08229e-05
-0.037, 0.11, 0.003, -0.000119962, 0.000310448, 1.08229e-05
-0.03685, 0.11, 0.003, -0.000119962, 0.000310448, 1.08229e-05
-0.037, 0.11, 0.003, -0.000121517, 0.000308179, 1.07357e-05
-0.0373, 0.11, 0.003, -0.000121517, 0.000308179, 1.07357e-05
-0.03715, 0.11, 0.003, -0.000121517, 0.000308179, 1.07357e-05
-0.0373, 0.11, 0.003, -0.000123071, 0.000305895, 1.06508e-05
-0.0376, 0.11, 0.003, -0.000123071, 0.000305895, 1.06508e-05
-0.03745, 0.11, 0.003, -0.000123071, 0.000305895, 1.06508e-05
-0.0376, 0.11, 0.003, -0.000124626, 0.000303595, 1.05681e-05
-0.0379, 0.11, 0.003, -0.000124626, 0.000303595, 1.05681e-05
-0.03775, 0.11, 0.003, -0.000124626, 0.000303595, 1.05681e-05
-0.0379, 0.11, 0.003, -0.00012618, 0.000301279, 1.04876e-05
-0.0382, 0.11, 0.003, -0.00012618, 0.000301279, 1.04876e-05
-0.03805, 0.11, 0.003, -0.00012618, 0.000301279, 1.04876e-05
-0.0382, 0.11, 0.003, -0.000127735, 0.000298948, 1.04093e-05
-0.0385, 0.11, 0.003, -0.000127735, 0.000298948, 1.04093e-05
-0.03835, 0.11, 0.003, -0.000127735, 0.000298948, 1.04093e-05
-0.0385, 0.11, 0.003, -0.000129289, 0.000296601, 1.03333e-05
-0.0388, 0.11, 0.003, -0.000129289, 0.000296601, 1.03333e-05
-0.03865, 0.11, 0.003, -0.000129289, 0.000296601, 1.03333e-05
-0.0388, 0.11, 0.003, -0.000130843, 0.000294239, 1.02595e-05
-0.0391, 0.11, 0.003, -0.000130843, 0.000294239, 1.02595e-05
-0.03895, 0.11, 0.003, -0.000130843, 0.000294239, 1.02595e-05
-0.0391, 0.11, 0.003, -0.000132398, 0.000291861, 1.01879e-05
-0.0394, 0.11, 0.003, -0.000132398, 0.000291861, 1.01879e-05
-0.03925, 0.11, 0.003, -0.000132398, 0.000291861, 1.01879e-05
-0.0394, 0.11, 0.003, -0.000133952, 0.000289467, 1.01186e-05
-0.0397, 0.11, 0.003, -0.000133952, 0.000289467, 1.01186e-05
-0.03955, 0.11, 0.003, -0.000133952, 0.000289467, 1.01186e-05
-0.0397, 0.11, 0.003, -0.000135506, 0.000287058, 1.00515e-05
-0.04, 0.11, 0.003, -0.000135506, 0.000287058, 1.00515e-05
-0.03985, 0.11, 0.003, -0.000135506, 0.000287058, 1.00515e-05
-0.04, 0.11, 0.003, -0.000137061, 0.000284634, 9.98665e-06
-0.0403, 0.11, 0.003, -0.000137061, 0.000284634, 9.98665e-06
-0.04015, 0.11, 0.003, -0.000137061, 0.000284634, 9.98665e-06
-0.0403, 0.11, 0.003, -0.000138615, 0.000282193, 9.92403e-06
-0.0406, 0.11, 0.003, -0.000138615, 0.000282193, 9.92403e-06
-0.04045, 0.11, 0.003, -0.000138615, 0.000282193, 9.92403e-06
-0.0406, 0.11, 0.003, -0.000140169, 0.000279737, 9.86364e-06
-0.0409, 0.11, 0.003, -0.000140169, 0.000279737, 9.86364e-06
-0.04075, 0.11, 0.003, -0.000140169, 0.000279737, 9.86364e-06
-0.0409, 0.11, 0.003, -0.000141723, 0.000277266, 9.80548e-06
-0.0412, 0.11, 0.003, -0.000141723, 0.000277266, 9.80548e-06
-0.04105, 0.11, 0.003, -0.000141723, 0.000277266, 9.80548e-06
-0.0412, 0.11, 0.003, -0.000143277, 0.000274779, 9.74956e-06
-0.0415, 0.11, 0.003, -0.000143277, 0.000274779, 9.74956e-06
-0.04135, 0.11, 0.003, -0.000143277, 0.000274779, 9.74956e-06
-0.0415, 0.11, 0.003, -0.000144831, 0.000272276, 9.69588e-06
-0.0418, 0.11, 0.003, -0.000144831, 0.000272276, 9.69588e-06
-0.04165, 0.11, 0.003, -0.000144831, 0.000272276, 9.69588e-06
-0.0418, 0.11, 0.003, -0.000146385, 0.000269758, 9.64442e-06
-0.0421, 0.11, 0.003, -0.000146385, 0.000269758, 9.64442e-06
-0.04195, 0.11, 0.003, -0.000146385, 0.000269758, 9.64442e-06
-0.0421, 0.11, 0.003, -0.000147939, 0.000267224, 9.5952e-06
-0.0424, 0.11, 0.003, -0.000147939, 0.000267224, 9.5952e-06
-0.04225, 0.11, 0.003, -0.000147939, 0.000267224, 9.5952e-06
-0.0424, 0.11, 0.003, -0.000149493, 0.000264675, 9.54822e-06
-0.0427, 0.11, 0.003, -0.000149493, 0.000264675, 9.54822e-06
-0.04255, 0.11, 0.003, -0.000149493, 0.000264675, 9.54822e-06
-0.0427, 0.11, 0.003, -0.000151047, 0.00026211, 9.50347e-06
-0.043, 0.11, 0.003, -0.000151047, 0.00026211, 9.50347e-06
-0.04285, 0.11, 0.003, -0.000151047, 0.00026211, 9.50347e-06
-0.043, 0.11, 0.003, -0.000152601, 0.00025953, 9.46095e-06
-0.0433, 0.11, 0.003, -0.000152601, 0.00025953, 9.46095e-06
-0.04315, 0.11, 0.003, -0.000152601, 0.00025953, 9.46095e-06
-0.0433, 0.11, 0.003, -0.000154155, 0.000256934, 9.42067e-06
-0.0436, 0.11, 0.003, -0.000154155, 0.000256934, 9.42067e-06
-0.04345, 0.11, 0.003, -0.000154155, 0.000256934, 9.42067e-06
-0.0436, 0.11, 0.003, -0.000155709, 0.000254322, 9.38262e-06
-0.0439, 0.11, 0.003, -0.000155709, 0.000254322, 9.38262e-06
-0.04375, 0.11, 0.003, -0.000155709, 0.000254322, 9.38262e-06
-0.0439, 0.11, 0.003, -0.000157263, 0.000251695, 9.34681e-06
-0.0442, 0.11, 0.003, -0.000157263, 0.000251695, 9.34681e-06
-0.04405, 0.11, 0.003, -0.000157263, 0.000251695, 9.34681e-06
-0.0442, 0.11, 0.003, -0.000158817, 0.000249052, 9.31323e-06
-0.0445, 0.11, 0.003, -0.000158817, 0.000249052, 9.31323e-06
-0.04435, 0.11, 0.003, -0.000158817, 0.000249052, 9.31323e-06
-0.0445, 0.11, 0.003, -0.00016037, 0.000246394, 9.28188e-06
